chr	start	stop	centre	dist
chr14	95334278	95334458	95334368.0	-1695281.5
chr14	98333103	98334251	98333677.0	-1165353.5
chr14	106319460	106320443	106319951.5	1398347.0
chr14	121678399	121678588	121678493.5	-99879.0
chr15	84280800	84281088	84280944.0	37889.0
chr15	89717597	89718020	89717808.5	295571.5
chr15	103045443	103046171	103045807.0	-24714.5
chr16	23922931	23923331	23923131.0	795206.0
chr16	39326789	39327036	39326912.5	424457.5
chr17	27839579	27839742	27839660.5	67475.5
chr18	20725354	20725508	20725431.0	-329261.5
chr18	46958299	46958488	46958393.5	56767.5
chr18	53471630	53471849	53471739.5	135588.5
chr18	82454993	82455112	82455052.5	-176625.5
chr19	4045737	4046413	4046075.0	8108.5
chr19	24227856	24227999	24227927.5	-20781.0
chr2	18794501	18794671	18794586.0	-96352.0
chr2	35137751	35138148	35137949.5	26069.5
chr2	54288269	54289796	54289032.5	1474720.0
chr2	70457204	70457739	70457471.5	-42313.5
chr2	129004254	129004778	129004516.0	48918.5
chr2	148804526	148804832	148804679.0	103837.5
chr2	151967700	151968142	151967921.0	19109.5
chr2	168831955	168832514	168832234.5	776468.0
chr3	40603773	40604852	40604312.5	-46534.5
chr3	139071951	139072347	139072149.0	203481.5
chr3	139277474	139277970	139277722.0	409054.5
chr4	117587485	117588034	117587759.5	261.5
chr5	21508314	21508535	21508424.5	215787.5
chr6	111571697	111571912	111571804.5	-1062430.0
chr6	142455585	142456916	142456250.5	297953.5
chr7	17823308	17823456	17823382.0	163800.0
chr7	38299691	38299855	38299773.0	-546578.0
chr7	104893100	104893271	104893185.5	47879.5
chr7	127552995	127553565	127553280.0	-21842.5
chr8	47702237	47703414	47702825.5	-25.5
chr8	64772087	64772288	64772187.5	805561.5
chr8	78174806	78175033	78174919.5	617179.5
chr9	10459408	10459621	10459514.5	-921183.0
chr9	17313256	17313724	17313490.0	-964680.5
chr9	54064371	54064594	54064482.5	-266789.0
chr9	59598227	59599433	59598830.0	-195.5
chr9	88131768	88132289	88132028.5	-201424.0
chrX	71499486	71500540	71500013.0	-266.5
chrX	80141595	80142517	80142056.0	4303374.0
chrX	95461787	95461980	95461883.5	834967.0
chrX	133031707	133031886	133031796.5	-244351.0
chr1	89223216	89224312	89223764.0	-310349.5
chr1	160627682	160627834	160627758.0	-1497614.5
chr1	192571135	192571608	192571371.5	-164345.5
chr11	26390310	26390451	26390380.5	-43429.5
chr11	70371174	70371329	70371251.5	-4988.5
chr11	81989818	81989998	81989908.0	-588041.0
chr13	67829512	67830322	67829917.0	4815.0
chr13	91008759	91009323	91009041.0	-595767.0
chr14	31875546	31875694	31875620.0	16406.5
chr14	50271879	50272069	50271974.0	479551.0
chr14	89487282	89487719	89487500.5	1661114.0
chr15	22903858	22903981	22903919.5	-2648336.5
chr15	50721500	50722291	50721895.5	-933002.5
chr15	54975359	54975649	54975504.0	31465.5
chr15	61519606	61519716	61519661.0	-470869.0
chr15	61910388	61911496	61910942.0	-79588.0
chr15	99200367	99201311	99200839.0	-68.0
chr16	22778376	22778706	22778541.0	338655.5
chr17	29002641	29002793	29002717.0	32745.0
chr17	31701071	31702343	31701707.0	-141.0
chr17	43954155	43954501	43954328.0	-288434.0
chr17	68030541	68030716	68030628.5	-60167.0
chr18	50289162	50289575	50289368.5	296997.5
chr2	12563009	12563121	12563065.0	268361.5
chr2	26495660	26495977	26495818.5	-6734.0
chr2	27395308	27395496	27395402.0	-315.0
chr2	51927259	51928905	51928082.0	-484.5
chr2	92723259	92723422	92723340.5	-162587.0
chr2	138008852	138009570	138009211.0	1291956.0
chr3	30598698	30598972	30598835.0	-6971.5
chr3	130648766	130649423	130649094.5	236922.0
chr3	142543989	142546016	142545002.5	181018.5
chr3	159502308	159504354	159503331.0	1892694.0
chr5	12965144	12965455	12965299.5	42231.5
chr5	13730417	13730671	13730544.0	-784468.0
chr5	14036390	14036574	14036482.0	-478530.0
chr5	33080260	33080444	33080352.0	64243.5
chr5	77017548	77018331	77017939.5	-362436.5
chr5	77369763	77370122	77369942.5	-10433.5
chr5	77569164	77569463	77569313.5	5613.0
chr5	100880807	100881141	100880974.0	22389.5
chr6	60295478	60295765	60295621.5	-506327.5
chr6	67180000	67180450	67180225.0	59845.5
chr6	92191261	92191645	92191453.0	26819.5
chr6	131331912	131333006	131332459.0	-11628.0
chr7	51501451	51502600	51502025.5	-92.5
chr7	105267955	105268153	105268054.0	-189768.5
chr8	38125162	38125396	38125279.0	778435.5
chr8	122120318	122120532	122120425.0	21474.0
chr8	126722246	126722495	126722370.5	-33162.0
chr9	24578067	24579249	24578658.0	29060.5
chr9	32393074	32393206	32393140.0	64100.0
chr9	48863468	48864191	48863829.5	560325.5
chr9	83090429	83091033	83090731.0	-637638.0
chr9	99889841	99889985	99889913.0	420796.5
chr9	103604901	103605060	103604980.5	-300002.5
chr9	114886893	114887848	114887370.5	189410.5
chrX	94147528	94147800	94147664.0	-479252.5
chrX	125106990	125107441	125107215.5	-1035358.5
chrX	159201996	159202747	159202371.5	46387.5
chr1	22539944	22541099	22540521.5	-802244.0
chr1	75377578	75377858	75377718.0	63741.0
chr1	83034597	83035455	83035026.0	212956.5
chr1	105926896	105927076	105926986.0	1402159.0
chr1	129403698	129404319	129404008.5	-249394.0
chr1	154679361	154679892	154679626.5	53255.0
chr10	80119136	80119643	80119389.5	34210.5
chr11	32433958	32434284	32434121.0	78962.5
chr11	53914229	53914748	53914488.5	44.0
chr11	69180003	69180163	69180083.0	-29217.0
chr11	69265618	69265986	69265802.0	56502.0
chr11	119758496	119758855	119758675.5	-45527.5
chr12	115700330	115701349	115700839.5	1306353.0
chr15	41715150	41715908	41715529.0	53112.5
chr15	93105076	93106428	93105752.0	-61621.0
chr16	88212196	88212370	88212283.0	487120.5
chr17	5848497	5849051	5848774.0	50260.0
chr17	22273692	22273899	22273795.5	174337.0
chr17	28270283	28270438	28270360.5	48308.0
chr18	30766795	30766950	30766872.5	-1303745.5
chr19	55864554	55864714	55864634.0	457339.0
chr2	32627283	32627625	32627454.0	44379.5
chr2	34657249	34658478	34657863.5	30261.5
chr2	71552607	71552766	71552686.5	252918.0
chr2	115897321	115897510	115897415.5	489993.5
chr2	125386252	125386419	125386335.5	-222042.5
chr2	162936584	162936711	162936647.5	93566.5
chr2	165802529	165802672	165802600.5	-15596.5
chr3	93773830	93774232	93774031.0	-443041.0
chr3	146067008	146068154	146067581.0	59209.0
chr4	9595552	9596696	9596124.0	-203.5
chr4	120077729	120078485	120078107.0	117590.0
chr4	124391797	124392150	124391973.5	21212.0
chr4	131767677	131768367	131768022.0	349.0
chr5	17282519	17282648	17282583.5	-52482.0
chr5	24257565	24258129	24257847.0	66081.0
chr5	132012927	132015058	132013992.5	-276644.0
chr5	135144379	135144877	135144628.0	-20054.0
chr6	58780895	58782153	58781524.0	971747.0
chr6	92194434	92195091	92194762.5	30129.0
chr6	143430903	143431076	143430989.5	315317.0
chr7	83761156	83761514	83761335.0	735582.0
chr7	99328845	99329605	99329225.0	-456233.0
chr7	148031653	148031971	148031812.0	-246611.0
chr8	126927788	126928150	126927969.0	153630.5
chr8	129677297	129677763	129677530.0	182641.0
chr9	27116205	27116568	27116386.5	278800.5
chr9	95511045	95511259	95511152.0	70048.5
chr9	118011033	118011237	118011135.0	29801.5
chrX	159705309	159706267	159705788.0	419077.5
chr1	106450286	106450455	106450370.5	1925543.5
chr1	110721488	110721662	110721575.0	2065502.5
chr1	134212432	134213082	134212757.0	-25705.5
chr11	31069376	31069761	31069568.5	183134.5
chr11	69539549	69539747	69539648.0	-112003.0
chr11	90217342	90217663	90217502.5	131008.5
chr11	96708708	96708874	96708791.0	-14578.0
chr11	113653318	113653492	113653405.0	-876858.0
chr13	83870112	83871223	83870667.5	213402.5
chr14	20901835	20902713	20902274.0	259214.5
chr14	35474024	35474385	35474204.5	45729.5
chr14	58149051	58149315	58149183.0	-92790.0
chr14	58161120	58161384	58161252.0	-80721.0
chr14	91857529	91859174	91858351.5	4031965.0
chr15	25551718	25553205	25552461.5	205.5
chr15	34754328	34754517	34754422.5	-75509.5
chr15	89236952	89237510	89237231.0	-23063.5
chr15	95962167	95962488	95962327.5	-144151.0
chr15	101054454	101054993	101054723.5	-16708.5
chr16	19146781	19146996	19146888.5	310077.5
chr17	24528231	24528346	24528288.5	-23166.0
chr19	5850170	5850633	5850401.5	26720.5
chr19	7582630	7582817	7582723.5	13674.5
chr19	23356484	23357091	23356787.5	8570.5
chr19	34995754	34996076	34995915.0	-790.5
chr19	48312954	48313188	48313071.0	319137.0
chr2	59361592	59361982	59361787.0	-601412.5
chr2	104572237	104572585	104572411.0	-10556.0
chr2	115339462	115339952	115339707.0	-67715.0
chr2	121327425	121327583	121327504.0	44521.0
chr2	164649451	164649927	164649689.0	19409.0
chr3	84385886	84386868	84386377.0	-194.5
chr3	92856828	92857326	92857077.0	-1359995.0
chr3	92948532	92948689	92948610.5	-1268461.5
chr3	151768272	151768636	151768454.0	-133515.5
chr3	159180632	159180936	159180784.0	1570147.0
chr5	143616648	143616876	143616762.0	-24447.5
chr6	51373564	51373750	51373657.0	-9105.5
chr6	103978532	103978935	103978733.5	1472044.0
chr6	129187739	129188214	129187976.5	-185874.0
chr7	4396754	4397436	4397095.0	-48640.0
chr7	114359290	114359539	114359414.5	1001907.0
chr7	130348893	130349093	130348993.0	81427.5
chr8	15840611	15841117	15840864.0	-423340.0
chr8	25552339	25552579	25552459.0	-731598.0
chr8	46022462	46024155	46023308.5	-1037546.5
chr8	56206296	56206412	56206354.0	1482196.0
chr8	85855558	85855727	85855642.5	-631.0
chr8	87178607	87178780	87178693.5	-2146.5
chr8	96535786	96536964	96536375.0	-24820.5
chr8	97875444	97875678	97875561.0	19694.0
chr9	69203107	69203348	69203227.5	-98209.5
chrX	54728391	54728515	54728453.0	-31183.5
chrX	76850555	76851143	76850849.0	1012167.0
chrX	77064622	77064786	77064704.0	1226022.0
chrX	146693640	146693857	146693748.5	-207794.5
chrX	154082295	154082728	154082511.5	-1466288.0
chrX	155937513	155938008	155937760.5	21075.5
chr1	55267177	55267381	55267279.0	79047.5
chr1	64241108	64241287	64241197.5	-338478.5
chr1	130053732	130053911	130053821.5	54126.5
chr1	170361515	170361706	170361610.5	-929.5
chr11	4024013	4024245	4024129.0	-11125.0
chr11	12335792	12336427	12336109.5	599107.0
chr11	12479275	12479461	12479368.0	742365.5
chr12	103995649	103996668	103996158.5	20.0
chr13	42815552	42815903	42815727.5	-645151.5
chr14	97592440	97592760	97592600.0	562950.5
chr15	12883714	12883855	12883784.5	57561.5
chr15	41118153	41118659	41118406.0	-502206.0
chr16	32638565	32638874	32638719.5	1.0
chr16	74227653	74227788	74227720.5	-1116195.0
chr16	90522735	90523229	90522982.0	172868.5
chr18	65772109	65772469	65772289.0	181659.5
chr19	57529729	57530409	57530069.0	2593.0
chr2	56858623	56858740	56858681.5	-108656.5
chr2	68881561	68882015	68881788.0	-162466.0
chr2	152973543	152973731	152973637.0	-80268.0
chr3	104081361	104081556	104081458.5	57297.5
chr3	142011544	142012625	142012084.5	-45957.0
chr5	4195175	4195425	4195300.0	90897.0
chr5	28812205	28812376	28812290.5	694341.0
chr5	92471291	92472411	92471851.0	-40674.0
chr5	131523920	131524140	131524030.0	-766606.5
chr6	37807322	37807904	37807613.0	-5517.0
chr7	50220711	50220926	50220818.5	322816.0
chr7	56871963	56872105	56872034.0	-161685.5
chr7	101190991	101191425	101191208.0	1138917.5
chr7	121226670	121226811	121226740.5	-192874.5
chr7	147263689	147263943	147263816.0	-24432.5
chr7	150254200	150255872	150255036.0	149718.0
chr8	71938911	71939350	71939130.5	19699.0
chr8	114379981	114380248	114380114.5	-20268.5
chr9	46885140	46885364	46885252.0	-453058.0
chr9	80544301	80544577	80544439.0	531759.0
chr9	118532734	118532876	118532805.0	-51305.5
chrX	20139111	20139263	20139187.0	-9161.5
chrX	114967483	114968144	114967813.5	3001326.5
chrX	133776952	133777130	133777041.0	500893.5
chrX	137013778	137014209	137013993.5	49.0
chr1	12689257	12689387	12689322.0	-821906.0
chr1	55269689	55269935	55269812.0	81580.5
chr1	88399913	88401290	88400601.5	-5551.5
chr1	95473717	95474284	95474000.5	-177288.0
chr1	133903834	133905054	133904444.0	-62.0
chr1	161808940	161809103	161809021.5	-316351.0
chr1	191402084	191402583	191402333.5	-109818.5
chr1	193718306	193718603	193718454.5	59556.0
chr10	111837579	111837844	111837711.5	480976.0
chr11	12711074	12712735	12711904.5	974902.0
chr11	23397428	23398535	23397981.5	111.0
chr11	32196362	32196643	32196502.5	69996.0
chr11	34899606	34899764	34899685.0	252498.0
chr11	51027607	51027836	51027721.5	-325571.5
chr11	61596126	61596314	61596220.0	-147548.0
chr11	94514948	94515430	94515189.0	104736.5
chr14	12795273	12795434	12795353.5	1509758.5
chr14	56582835	56582968	56582901.5	-57437.5
chr16	4551101	4551438	4551269.5	-73421.5
chr16	35982855	35982919	35982887.0	-58398.0
chr17	5429458	5429953	5429705.5	-10727.0
chr17	34012840	34013033	34012936.5	-14712.0
chr17	55841573	55841775	55841674.0	41130.0
chr19	56850433	56850723	56850578.0	-35671.0
chr2	13518790	13518908	13518849.0	72952.5
chr2	16952995	16953146	16953070.5	-60167.5
chr2	32027297	32027465	32027381.0	39058.0
chr2	35342589	35342790	35342689.5	164200.5
chr2	38839068	38839235	38839151.5	57062.5
chr2	65274886	65275382	65275134.0	2782347.5
chr2	86428780	86429012	86428896.0	1551419.5
chr2	110359372	110359543	110359457.5	-462513.5
chr2	113597260	113599523	113598391.5	-90317.5
chr2	114003377	114004381	114003879.0	315170.0
chr2	147138000	147138375	147138187.5	800413.5
chr3	11700185	11700338	11700261.5	1349123.5
chr3	95685743	95686633	95686188.0	-255.5
chr3	97389351	97389662	97389506.5	-24221.0
chr3	115193704	115193854	115193779.0	-378666.5
chr3	148513395	148513881	148513638.0	-202016.0
chr5	18193035	18193486	18193260.5	858195.0
chr5	91069160	91069906	91069533.0	257160.0
chr5	123685823	123685977	123685900.0	7626.0
chr6	99937847	99938119	99937983.0	-299572.0
chr7	38120400	38120556	38120478.0	-725873.0
chr7	46959278	46959504	46959391.0	115312.0
chr7	51963981	51964493	51964237.0	-36512.5
chr7	80468339	80468844	80468591.5	-193947.5
chr7	146777230	146777535	146777382.5	-113779.0
chr7	150666534	150666765	150666649.5	-52757.5
chr8	33331351	33332031	33331691.0	1033807.5
chr8	120065016	120065178	120065097.0	243172.5
chr9	14255681	14255908	14255794.5	70600.0
chr9	22821290	22821423	22821356.5	548788.0
chr9	54798256	54798953	54798604.5	86918.5
chrX	16705049	16705559	16705304.0	-444036.0
chrX	16981161	16981815	16981488.0	-167852.0
chrX	20370477	20370620	20370548.5	6036.5
chrX	67810740	67811086	67810913.0	80585.5
chrX	69824227	69824327	69824277.0	-339689.0
chrX	70163243	70164318	70163780.5	-185.5
chrX	75917342	75917628	75917485.0	78803.0
chrX	140991676	140992189	140991932.5	-1115598.0
chr1	16105973	16106457	16106215.0	11162.5
chr1	48755511	48755728	48755619.5	1845402.5
chr1	85260493	85260606	85260549.5	424594.0
chr11	69441897	69442047	69441972.0	-209679.0
chr13	59813343	59813774	59813558.5	-26372.0
chr15	37683913	37684184	37684048.5	-206699.5
chr15	79297426	79297629	79297527.5	63795.0
chr15	93093389	93093543	93093466.0	-73907.0
chr16	35951376	35951705	35951540.5	-89744.5
chr16	90658370	90658749	90658559.5	-69049.0
chr17	12510907	12512054	12511480.5	199393.5
chr18	47360583	47360766	47360674.5	459048.5
chr18	64523870	64524043	64523956.5	-152209.0
chr18	85459107	85459239	85459173.0	366709.5
chr19	11881635	11882033	11881834.0	-120968.5
chr19	25561852	25562291	25562071.5	488047.5
chr19	46116892	46117161	46117026.5	27778.0
chr2	66144069	66144355	66144212.0	-2555267.5
chr2	75624233	75624381	75624307.0	17819.5
chr2	93711617	93712097	93711857.0	-139062.0
chr2	132796340	132796737	132796538.5	124043.0
chr2	148497678	148498685	148498181.5	-8728.5
chr2	157219416	157219600	157219508.0	25963.0
chr3	19626234	19626604	19626419.0	-168707.0
chr3	101926082	101926219	101926150.5	-22373.0
chr3	119763089	119763256	119763172.5	-1141015.5
chr3	149048280	149048628	149048454.0	332800.0
chr4	122816672	122817381	122817026.5	67979.5
chr5	53933273	53933770	53933521.5	-367168.5
chr5	110876774	110878332	110877553.0	121.5
chr5	115526706	115526863	115526784.5	-42514.0
chr5	116671855	116672235	116672045.0	263525.0
chr5	150070645	150070853	150070749.0	74565.0
chr6	58496918	58497090	58497004.0	687227.0
chr6	143097381	143097731	143097556.0	-18116.5
chr7	52593430	52593991	52593710.5	-23159.5
chr7	58882125	58883011	58882568.0	-234773.0
chr7	59411476	59411886	59411681.0	150389.0
chr7	63583195	63583557	63583376.0	277695.0
chr7	80567285	80567663	80567474.0	-95065.0
chr7	89319360	89320495	89319927.5	345732.5
chr7	118448837	118448988	118448912.5	125714.0
chr7	120512286	120513557	120512921.5	-8654.5
chr7	134151960	134152554	134152257.0	-189.5
chr8	28133812	28134669	28134240.5	-2.5
chr8	72108433	72109078	72108755.5	-131998.5
chr9	9027245	9028344	9027794.5	893399.0
chr9	82723079	82724116	82723597.5	966229.0
chr9	99488231	99488603	99488417.0	19300.5
chrX	35953450	35954521	35953985.5	-34354.0
chrX	132374581	132374852	132374716.5	87188.0
chr1	43939397	43939983	43939690.0	-219339.5
chr1	61555854	61556036	61555945.0	1089479.0
chr10	59010136	59010517	59010326.5	-68973.0
chr10	106926078	106926544	106926311.0	-684113.0
chr11	21500965	21501230	21501097.5	509653.5
chr11	23978840	23979335	23979087.5	-50782.5
chr14	29793812	29793953	29793882.5	-987754.5
chr14	73316481	73316775	73316628.0	206905.5
chr14	121659138	121659293	121659215.5	-119157.0
chr15	36868047	36868943	36868495.0	-64.0
chr16	44331341	44331503	44331422.0	-26782.5
chr17	85337659	85337809	85337734.0	-80672.0
chr17	93942622	93942817	93942719.5	-978730.0
chr18	83293416	83293779	83293597.5	661919.5
chr19	16848285	16848491	16848388.0	262662.5
chr19	18705679	18706701	18706190.0	1237401.0
chr19	23168049	23168369	23168209.0	-180008.0
chr19	47524389	47524624	47524506.5	-81588.5
chr2	20587642	20588061	20587851.5	-277169.5
chr2	140498308	140498514	140498411.0	501981.5
chr2	155388791	155389010	155388900.5	44851.0
chr2	174108942	174109111	174109026.5	-132400.5
chr2	180687493	180687904	180687698.5	27643.0
chr3	30955210	30955432	30955321.0	60566.5
chr3	85202640	85203099	85202869.5	-175233.5
chr3	92404507	92404664	92404585.5	-1812486.5
chr3	146915866	146916100	146915983.0	306944.5
chr5	116674070	116674299	116674184.5	265664.5
chr5	121130139	121130539	121130339.0	67400.5
chr6	52220585	52220778	52220681.5	258026.5
chr6	113419134	113419400	113419267.0	-13972.5
chr7	4852513	4853086	4852799.5	-42182.0
chr7	48661607	48661826	48661716.5	13103.0
chr7	80367218	80367834	80367526.0	-295013.0
chr8	37622190	37622365	37622277.5	275434.0
chr9	40050174	40050379	40050276.5	-563260.5
chr9	115994003	115994170	115994086.5	775151.5
chrX	111915737	111916367	111916052.0	-50435.0
chrX	140667324	140667729	140667526.5	-1440004.0
chr1	29310904	29311024	29310964.0	-4277289.5
chr1	55554436	55554620	55554528.0	134071.0
chr1	109143100	109143401	109143250.5	487178.0
chr1	144049211	144049831	144049521.0	-1500276.5
chr1	166178604	166179902	166179253.0	-58371.0
chr11	29570619	29571063	29570841.0	122747.5
chr11	33649525	33649711	33649618.0	-765930.5
chr11	108781394	108782266	108781830.0	-377682.5
chr11	113764541	113764987	113764764.0	-765499.0
chr11	116321135	116321408	116321271.5	-30386.5
chr13	63066045	63066579	63066312.0	101.0
chr14	46083357	46083624	46083490.5	74872.0
chr14	58427404	58427637	58427520.5	-41919.0
chr14	58466788	58467458	58467123.0	-2316.5
chr14	66818943	66819139	66819041.0	-42651.0
chr14	88149660	88149851	88149755.5	323369.0
chr14	121234131	121234324	121234227.5	-76138.0
